ano;codigo_municipio;municipio;uf;ibc;cobertura_pop_4g5g;densidade_smp;hhi_smp;densidade_scm;hhi_scm;adensamento_estacoes;fibra;cobertura_area_agricultavel
2024;2502003;Belém do Brejo do Cruz - PB;PB;42.33;82.0792;51.69;15.0;9.88;64.0;23.72;50.0;33.2148
2024;2502052;Bernardino Batista - PB;PB;38.77;64.3919;55.2;6.0;20.89;29.0;27.4;0.0;91.2808
2024;2502102;Boa Ventura - PB;PB;49.42;94.4068;40.25;49.0;13.88;28.0;18.95;50.0;88.1513
2024;2502151;Boa Vista - PB;PB;32.44;69.0732;30.78;14.0;22.32;54.0;30.42;0.0;43.5242
2024;2502201;Bom Jesus - PB;PB;50.51;91.6242;53.29;15.0;1.5;36.0;42.86;50.0;87.9586
2024;2502300;Bom Sucesso - PB;PB;45.53;68.4022;46.44;11.0;17.83;58.0;21.1;50.0;79.0231
2024;2502409;Bonito de Santa Fé - PB;PB;40.37;80.1324;39.11;2.0;14.2;53.0;4.78;50.0;62.2157
2024;2502508;Boqueirão - PB;PB;34.34;82.0697;49.77;36.0;0.88;52.0;13.77;0.0;50.005
2024;2502607;Igaracy - PB;PB;39.92;84.5008;49.47;49.0;17.5;12.0;26.12;0.0;74.5699
2024;2502706;Borborema - PB;PB;47.49;97.986;53.57;35.0;0.18;67.0;35.45;0.0;99.4291
2024;2502805;Brejo do Cruz - PB;PB;48.5;87.824;45.29;7.0;5.39;41.0;21.35;100.0;43.5682
2024;2502904;Brejo dos Santos - PB;PB;50.54;97.0847;41.59;6.0;1.63;70.0;25.68;50.0;98.4003
2024;2503001;Caaporã - PB;PB;62.41;99.9683;45.67;56.0;31.89;18.0;16.01;100.0;99.0194
2024;2503100;Cabaceiras - PB;PB;23.94;55.6956;27.34;14.0;0.14;17.0;36.26;0.0;35.154
2024;2503209;Cabedelo - PB;PB;80.03;99.9996;78.88;67.0;78.32;67.0;29.97;100.0;99.9788
2024;2503308;Cachoeira dos Índios - PB;PB;53.22;71.4232;33.09;26.0;7.94;63.0;37.43;100.0;71.6608
2024;2503407;Cacimba de Areia - PB;PB;38.92;82.3997;36.61;25.0;0.0;62.0;29.82;0.0;85.3604
2024;2503506;Cacimba de Dentro - PB;PB;33.33;78.5244;36.42;36.0;0.03;16.0;9.16;0.0;86.6926
2024;2503555;Cacimbas - PB;PB;29.5;38.4626;25.9;29.0;0.07;71.0;26.75;0.0;71.6978
2024;2503605;Caiçara - PB;PB;49.44;94.8059;44.19;23.0;0.11;51.0;22.34;50.0;95.7564
2024;2503704;Cajazeiras - PB;PB;59.61;85.3759;60.9;52.0;43.08;58.0;13.6;100.0;47.4934
2024;2503753;Cajazeirinhas - PB;PB;43.62;68.8449;25.72;3.0;4.23;59.0;54.03;50.0;72.4733
2024;2503803;Caldas Brandão - PB;PB;60.66;99.8859;47.99;39.0;14.84;20.0;25.3;100.0;99.9137
2024;2503902;Camalaú - PB;PB;31.52;57.0166;37.86;17.0;34.38;54.0;23.82;0.0;33.8435
2024;2504009;Campina Grande - PB;PB;66.37;98.7391;63.06;65.0;54.44;64.0;21.43;100.0;51.3612
2024;2504033;Capim - PB;PB;44.2;99.6157;52.81;6.0;9.43;56.0;20.42;0.0;99.9357
2024;2504074;Caraúbas - PB;PB;30.49;60.1437;26.71;7.0;0.62;82.0;36.95;0.0;48.7171
2024;2504108;Carrapateira - PB;PB;54.0;83.6309;49.26;8.0;29.26;49.0;42.25;50.0;96.1098
2024;2504157;Casserengue - PB;PB;37.76;76.8112;47.04;30.0;6.34;53.0;21.26;0.0;74.8147
2024;2504207;Catingueira - PB;PB;29.51;67.2408;33.52;11.0;13.56;17.0;43.74;0.0;37.6226
2024;2504306;Catolé do Rocha - PB;PB;53.86;82.3822;49.36;18.0;33.79;54.0;18.68;100.0;45.2878
2024;2504355;Caturité - PB;PB;45.89;84.7463;59.31;53.0;0.23;72.0;36.42;0.0;82.7093
2024;2504405;Conceição - PB;PB;45.02;71.1952;43.35;25.0;12.15;22.0;16.02;100.0;36.7594
2024;2504504;Condado - PB;PB;58.09;86.3933;45.02;54.0;16.68;59.0;22.64;100.0;70.6547
2024;2504603;Conde - PB;PB;72.99;99.5053;80.15;65.0;34.59;41.0;37.23;100.0;99.976
2024;2504702;Congo - PB;PB;35.86;79.7141;57.02;20.0;15.58;15.0;29.4;0.0;53.1062
2024;2504801;Coremas - PB;PB;37.12;83.0472;37.3;37.0;10.18;22.0;6.66;50.0;35.8491
2024;2504850;Coxixola - PB;PB;33.78;61.8965;14.38;34.0;0.13;74.0;53.13;0.0;60.5078
2024;2504900;Cruz do Espírito Santo - PB;PB;61.77;97.0242;53.09;56.0;2.71;56.0;22.58;100.0;93.4792
2024;2505006;Cubati - PB;PB;59.18;94.729;51.07;30.0;38.4;51.0;44.76;50.0;96.0158
2024;2505105;Cuité - PB;PB;41.77;72.2625;53.59;31.0;26.27;47.0;12.37;50.0;32.0522
2024;2505204;Cuitegi - PB;PB;61.62;98.0065;53.68;47.0;6.56;27.0;29.01;100.0;99.8867
2024;2505238;Cuité de Mamanguape - PB;PB;44.54;94.3364;54.85;19.0;0.08;73.0;23.32;0.0;97.6168
2024;2505279;Curral de Cima - PB;PB;37.05;62.134;45.33;16.0;0.0;58.0;27.75;0.0;93.6894
2024;2505303;Curral Velho - PB;PB;39.27;75.338;30.63;30.0;7.2;44.0;64.46;0.0;67.8906
2024;2505352;Damião - PB;PB;42.73;73.2425;70.29;52.0;9.45;36.0;29.23;0.0;76.5745
2024;2505402;Desterro - PB;PB;36.77;82.4546;28.4;13.0;0.75;52.0;24.1;0.0;94.9442
2024;2505501;Vista Serrana - PB;PB;42.07;91.2459;58.54;11.0;2.93;35.0;26.6;0.0;95.9498
2024;2505600;Diamante - PB;PB;45.78;69.596;36.67;48.0;15.55;54.0;31.1;50.0;65.4745
2024;2505709;Dona Inês - PB;PB;47.08;64.8865;40.93;1.0;0.42;57.0;9.4;100.0;75.6176
2024;2505808;Duas Estradas - PB;PB;53.93;94.7613;50.85;21.0;1.63;64.0;44.42;50.0;93.5224
2024;2505907;Emas - PB;PB;34.22;83.7268;30.18;22.0;10.56;24.0;32.75;0.0;62.9719
2024;2506004;Esperança - PB;PB;49.94;92.5093;39.9;52.0;21.06;56.0;7.69;50.0;81.1634
2024;2506103;Fagundes - PB;PB;30.69;68.8554;34.34;28.0;1.1;19.0;26.51;0.0;63.7502
2024;2506202;Frei Martinho - PB;PB;49.58;78.3048;38.93;4.0;50.38;52.0;51.49;50.0;48.6906
2024;2506251;Gado Bravo - PB;PB;30.96;53.3347;29.98;11.0;7.44;67.0;29.78;0.0;61.8822
2024;2506301;Guarabira - PB;PB;64.63;98.618;53.89;65.0;35.31;58.0;10.86;100.0;82.9546
2024;2506400;Gurinhém - PB;PB;59.78;89.426;51.68;64.0;7.89;51.0;24.76;100.0;78.5414
2024;2506509;Gurjão - PB;PB;44.41;82.669;58.27;44.0;20.71;54.0;44.87;0.0;59.1668
2024;2506608;Ibiara - PB;PB;53.31;81.9894;23.35;18.0;0.78;61.0;43.61;100.0;78.4832
2024;2506707;Imaculada - PB;PB;33.6;51.3171;24.83;24.0;0.07;72.0;9.48;50.0;47.3165
2024;2506806;Ingá - PB;PB;53.25;89.9102;39.58;45.0;24.45;66.0;19.23;50.0;93.6943
2024;2506905;Itabaiana - PB;PB;60.64;98.216;55.9;55.0;20.55;27.0;14.82;100.0;84.1271
2024;2507002;Itaporanga - PB;PB;56.29;89.863;51.21;19.0;25.47;71.0;8.1;100.0;63.1629
2024;2507101;Itapororoca - PB;PB;56.59;85.7851;37.71;51.0;8.5;61.0;10.5;100.0;89.3975
2024;2507200;Itatuba - PB;PB;34.18;74.6148;24.9;9.0;20.94;73.0;18.49;0.0;63.0912
2024;2507309;Jacaraú - PB;PB;40.97;71.7863;40.18;23.0;0.13;70.0;13.4;50.0;61.1144
2024;2507408;Jericó - PB;PB;51.37;85.0708;43.0;9.0;9.68;46.0;19.43;100.0;64.8344
2024;2507507;João Pessoa - PB;PB;78.44;100.0;76.07;69.0;66.37;70.0;31.11;100.0;99.9498
2024;2507606;Juarez Távora - PB;PB;45.05;86.9242;37.11;34.0;7.07;32.0;24.82;50.0;74.0032
2024;2507705;Juazeirinho - PB;PB;50.7;72.3303;38.1;44.0;29.71;50.0;11.44;100.0;45.251
2024;2507804;Junco do Seridó - PB;PB;38.57;84.4643;42.14;20.0;50.49;18.0;21.42;0.0;54.4649
2024;2507903;Juripiranga - PB;PB;40.56;98.9889;1.85;61.0;29.02;45.0;9.75;0.0;97.763
2024;2508000;Juru - PB;PB;32.88;59.9148;40.29;11.0;5.58;12.0;15.94;50.0;41.486
2024;2508109;Lagoa - PB;PB;35.06;81.7173;38.62;24.0;2.44;45.0;22.21;0.0;69.2434
2024;2508208;Lagoa de Dentro - PB;PB;40.41;96.0088;36.17;6.0;0.12;70.0;18.55;0.0;98.5657
2024;2508307;Lagoa Seca - PB;PB;65.69;98.6889;45.73;62.0;27.83;65.0;17.21;100.0;99.8319
2024;2508406;Lastro - PB;PB;36.56;72.7623;40.97;38.0;10.56;15.0;30.38;0.0;79.5215
2024;2508505;Livramento - PB;PB;32.16;71.6535;33.71;12.0;0.92;66.0;28.39;0.0;54.336
2024;2508554;Logradouro - PB;PB;49.61;99.3432;26.92;21.0;2.18;58.0;29.73;50.0;99.5975
2024;2508604;Lucena - PB;PB;44.77;94.4814;56.5;64.0;27.67;6.0;30.72;0.0;71.8692
2024;2508703;Mãe d'Água - PB;PB;31.28;74.0207;21.62;10.0;0.0;56.0;27.59;0.0;66.7929
2024;2508802;Malta - PB;PB;40.58;93.1145;45.33;20.0;7.43;54.0;31.95;0.0;72.1602
2024;2508901;Mamanguape - PB;PB;68.38;93.7993;64.16;53.0;37.57;56.0;25.69;100.0;95.5813
2024;2509008;Manaíra - PB;PB;36.66;64.6467;37.59;31.0;11.05;50.0;9.35;50.0;37.8478
2024;2509057;Marcação - PB;PB;35.77;78.3295;30.98;3.0;0.69;57.0;15.9;0.0;99.9599
2024;2509107;Mari - PB;PB;51.47;94.0566;50.74;48.0;12.01;54.0;11.3;50.0;88.2348
2024;2509156;Marizópolis - PB;PB;72.61;99.4471;93.14;41.0;31.29;70.0;28.74;100.0;91.3605
2024;2509206;Massaranduba - PB;PB;57.05;96.4509;40.24;37.0;12.92;30.0;10.23;100.0;98.1992
2024;2509305;Mataraca - PB;PB;43.68;88.9098;46.66;27.0;23.38;38.0;29.12;0.0;89.907
2024;2509339;Matinhas - PB;PB;39.51;87.9095;30.34;15.0;0.05;72.0;21.12;0.0;99.8486
2024;2509370;Mato Grosso - PB;PB;54.57;91.2083;47.38;5.0;13.31;44.0;57.87;50.0;100.0
2024;2509396;Maturéia - PB;PB;53.45;93.7442;85.73;53.0;0.15;5.0;29.95;50.0;81.2312
2024;2509404;Mogeiro - PB;PB;40.22;81.54;39.09;28.0;20.28;57.0;17.39;0.0;85.0461
2024;2509503;Montadas - PB;PB;48.73;100.0;54.5;22.0;16.4;64.0;32.88;0.0;99.8184
2024;2509602;Monte Horebe - PB;PB;56.62;76.823;43.08;36.0;10.03;61.0;33.82;100.0;77.4355
2024;2509701;Monteiro - PB;PB;51.02;71.6066;51.96;31.0;38.32;66.0;10.37;100.0;22.9431
2024;2509800;Mulungu - PB;PB;45.31;71.3463;44.05;57.0;1.54;63.0;27.95;50.0;59.4954
2024;2509909;Natuba - PB;PB;24.32;56.8344;19.86;2.0;13.34;4.0;11.09;0.0;69.8364
2024;2510006;Nazarezinho - PB;PB;29.96;70.0934;31.06;15.0;19.18;5.0;13.53;0.0;68.8822
2024;2510105;Nova Floresta - PB;PB;57.77;98.6732;61.47;50.0;28.71;55.0;25.29;50.0;85.624
2024;2510204;Nova Olinda - PB;PB;38.96;91.9774;49.48;5.0;8.72;22.0;16.92;0.0;95.7905
2024;2510303;Nova Palmeira - PB;PB;46.84;71.1489;36.18;4.0;40.81;48.0;45.85;50.0;57.5131
2024;2510402;Olho d'Água - PB;PB;29.64;63.7494;36.88;20.0;8.51;50.0;24.55;0.0;40.3862
2024;2510501;Olivedos - PB;PB;40.18;71.6901;45.78;15.0;29.4;48.0;40.83;0.0;66.7154
2024;2510600;Ouro Velho - PB;PB;59.91;94.88;47.14;16.0;4.42;24.0;50.03;100.0;97.5222
2024;2510659;Parari - PB;PB;42.35;77.3757;41.5;10.0;0.0;81.0;57.11;0.0;82.7561
2024;2510709;Passagem - PB;PB;40.64;83.9046;40.49;14.0;0.2;78.0;39.03;0.0;80.7201
2024;2510808;Patos - PB;PB;70.67;97.5116;62.54;56.0;59.38;56.0;31.55;100.0;79.8655
2024;2510907;Paulista - PB;PB;25.66;62.0446;34.01;9.0;3.72;39.0;12.34;0.0;44.7083
2024;2511004;Pedra Branca - PB;PB;45.96;88.4018;40.3;49.0;22.95;53.0;39.0;0.0;86.1844
2024;2511103;Pedra Lavrada - PB;PB;42.01;63.2115;28.56;26.0;15.47;65.0;28.58;50.0;61.2385
2024;2511202;Pedras de Fogo - PB;PB;44.03;80.157;21.62;40.0;14.5;56.0;9.63;50.0;82.8502
2024;2511301;Piancó - PB;PB;42.07;83.7814;44.14;48.0;8.34;58.0;11.76;50.0;37.0157
2024;2511400;Picuí - PB;PB;47.38;73.5611;39.43;64.0;51.49;51.0;7.96;50.0;47.3568
2024;2511509;Pilar - PB;PB;37.85;98.4104;22.05;22.0;16.42;6.0;19.53;0.0;99.9245
2024;2511608;Pilões - PB;PB;44.6;74.3828;41.94;18.0;8.06;31.0;21.49;50.0;90.5406
2024;2511707;Pilõezinhos - PB;PB;51.39;91.7859;41.37;22.0;0.18;76.0;27.2;50.0;99.8829
2024;2511806;Pirpirituba - PB;PB;60.86;98.6904;56.41;38.0;15.9;14.0;21.13;100.0;99.7802
2024;2511905;Pitimbu - PB;PB;50.16;95.0458;41.91;66.0;32.98;57.0;26.22;0.0;99.5916
2024;2512002;Pocinhos - PB;PB;35.91;82.277;46.22;43.0;24.72;26.0;13.9;0.0;50.1366
2024;2512036;Poço Dantas - PB;PB;34.5;60.6466;22.63;20.0;17.8;9.0;38.15;0.0;95.9898
2024;2512077;Poço de José de Moura - PB;PB;50.94;91.0633;36.96;13.0;23.42;65.0;24.27;50.0;91.1309
2024;2512101;Pombal - PB;PB;55.69;85.387;52.01;32.0;36.43;73.0;19.23;100.0;32.2158
2024;2512200;Prata - PB;PB;56.36;81.2472;40.01;7.0;16.27;56.0;37.25;100.0;81.6542
2024;2512309;Princesa Isabel - PB;PB;42.56;86.8147;51.24;26.0;11.89;29.0;11.54;50.0;52.7963
2024;2512408;Puxinanã - PB;PB;52.47;99.7831;47.24;63.0;9.64;34.0;10.11;50.0;99.8152
2024;2512507;Queimadas - PB;PB;61.88;88.2777;60.84;50.0;14.22;82.0;20.91;100.0;73.6419
2024;2512606;Quixaba - PB;PB;38.61;70.859;39.78;19.0;4.31;18.0;55.62;0.0;89.2787
2024;2512705;Remígio - PB;PB;57.85;93.0539;64.25;41.0;26.91;67.0;10.89;100.0;42.2114
2024;2512721;Pedro Régis - PB;PB;42.97;97.0495;52.7;10.0;0.04;50.0;25.32;0.0;99.921
2024;2512747;Riachão - PB;PB;40.95;92.3504;38.78;25.0;6.16;20.0;33.74;0.0;99.1956
2024;2512754;Riachão do Bacamarte - PB;PB;70.89;99.6698;70.3;61.0;0.92;76.0;51.26;100.0;99.8644
2024;2512762;Riachão do Poço - PB;PB;42.09;99.4093;9.34;53.0;1.36;52.0;40.44;0.0;99.9214
2024;2512788;Riacho de Santo Antônio - PB;PB;38.86;82.154;29.13;2.0;8.81;23.0;73.39;0.0;74.2661
2024;2512804;Riacho dos Cavalos - PB;PB;42.59;80.2874;37.62;9.0;7.1;39.0;28.53;50.0;68.2207
2024;2512903;Rio Tinto - PB;PB;56.87;87.2035;38.51;50.0;30.17;69.0;17.72;100.0;55.2344
2024;2513000;Salgadinho - PB;PB;44.67;81.1122;20.64;35.0;0.87;4.0;43.64;50.0;98.7513
2024;2513109;Salgado de São Félix - PB;PB;29.93;56.2994;27.62;41.0;18.41;62.0;17.01;0.0;41.1975
2024;2513158;Santa Cecília - PB;PB;29.36;57.1709;45.22;0.0;1.12;64.0;18.68;0.0;53.0894
2024;2513208;Santa Cruz - PB;PB;42.45;79.9243;33.03;2.0;11.05;40.0;16.55;50.0;83.5777
2024;2513307;Santa Helena - PB;PB;54.08;80.6783;39.76;8.0;17.11;76.0;24.92;100.0;65.6242
2024;2513356;Santa Inês - PB;PB;33.2;58.2334;45.47;50.0;19.62;6.0;45.82;0.0;38.5635
2024;2513406;Santa Luzia - PB;PB;60.07;94.0157;55.15;51.0;56.07;51.0;9.75;100.0;42.1876
2024;2513505;Santana de Mangueira - PB;PB;34.84;53.4232;27.99;42.0;0.0;66.0;29.38;50.0;24.81
2024;2513604;Santana dos Garrotes - PB;PB;29.23;69.5094;32.81;6.0;2.33;58.0;15.02;0.0;55.0766
2024;2513653;Joca Claudino - PB;PB;44.8;92.6377;43.0;6.0;40.58;5.0;38.37;0.0;100.0
2024;2513703;Santa Rita - PB;PB;61.58;95.639;48.25;65.0;25.98;42.0;23.25;100.0;75.5179
2024;2513802;Santa Teresinha - PB;PB;33.01;72.2604;39.93;32.0;13.34;36.0;22.23;0.0;51.1238
2024;2513851;Santo André - PB;PB;48.06;82.308;60.7;51.0;2.96;42.0;74.02;0.0;77.3335
2024;2513901;São Bento - PB;PB;58.37;97.2403;55.97;24.0;30.59;26.0;25.22;100.0;63.7834
2024;2513927;São Bentinho - PB;PB;63.33;90.1339;44.38;26.0;18.22;65.0;55.89;100.0;84.2623
2024;2513943;São Domingos do Cariri - PB;PB;39.44;71.5316;33.81;21.0;0.0;62.0;74.74;0.0;62.2678
2024;2513968;São Domingos - PB;PB;47.84;83.4601;44.13;22.0;0.0;41.0;37.94;50.0;87.2741
2024;2513984;São Francisco - PB;PB;42.88;75.499;42.05;2.0;12.93;19.0;31.35;50.0;76.353
2024;2514008;São João do Cariri - PB;PB;26.1;64.3662;13.91;39.0;0.46;51.0;34.55;0.0;26.9135
2024;2514107;São João do Tigre - PB;PB;18.96;33.8604;17.3;16.0;0.52;35.0;34.38;0.0;24.2749
2024;2514206;São José da Lagoa Tapada - PB;PB;29.35;70.228;42.04;13.0;16.57;5.0;20.63;0.0;47.7767
2024;2514305;São José de Caiana - PB;PB;47.5;77.595;44.06;32.0;18.33;8.0;39.75;50.0;82.1526
2024;2514404;São José de Espinharas - PB;PB;28.52;57.257;29.89;13.0;9.21;56.0;24.4;0.0;47.0466
2024;2514453;São José dos Ramos - PB;PB;42.75;93.5744;28.03;33.0;8.23;54.0;32.76;0.0;99.9137
2024;2514503;São José de Piranhas - PB;PB;46.06;64.4039;35.41;41.0;12.77;72.0;7.67;100.0;34.1096
2024;2514552;São José de Princesa - PB;PB;38.09;67.1584;28.93;22.0;2.73;15.0;29.56;50.0;67.9785
2024;2514602;São José do Bonfim - PB;PB;41.19;93.7322;42.02;31.0;0.0;29.0;30.0;0.0;97.7042
2024;2514651;São José do Brejo do Cruz - PB;PB;39.6;76.3037;54.0;20.0;4.43;33.0;57.21;0.0;63.3257
2024;2514701;São José do Sabugi - PB;PB;36.39;79.4585;42.28;25.0;39.29;11.0;35.13;0.0;42.661
2024;2514800;São José dos Cordeiros - PB;PB;32.74;63.59;45.77;9.0;0.14;78.0;28.79;0.0;49.9992
2024;2514909;São Mamede - PB;PB;37.85;87.1592;35.8;21.0;46.76;5.0;32.72;0.0;52.3476
2024;2515005;São Miguel de Taipu - PB;PB;42.67;97.2618;46.8;42.0;13.86;9.0;20.58;0.0;99.4647
2024;2515104;São Sebastião de Lagoa de Roça - PB;PB;37.93;95.8;18.51;13.0;22.33;46.0;4.4;0.0;99.8347
2024;2515203;São Sebastião do Umbuzeiro - PB;PB;32.82;71.2565;44.35;42.0;25.99;14.0;29.62;0.0;31.7408
2024;2515302;Sapé - PB;PB;52.4;93.5938;44.59;27.0;12.82;21.0;10.32;100.0;70.272
2024;2515401;São Vicente do Seridó - PB;PB;35.55;82.6851;33.51;18.0;19.89;51.0;18.83;0.0;61.8369
2024;2515500;Serra Branca - PB;PB;27.62;70.4221;45.0;33.0;14.26;14.0;10.66;0.0;27.6536
2024;2515609;Serra da Raiz - PB;PB;52.74;99.6789;70.69;49.0;0.08;65.0;47.44;0.0;99.8979
2024;2515708;Serra Grande - PB;PB;61.49;86.6372;59.22;48.0;47.49;18.0;65.72;50.0;91.151
2024;2515807;Serra Redonda - PB;PB;54.43;89.1952;43.87;46.0;20.8;53.0;28.64;50.0;99.6663
2024;2515906;Serraria - PB;PB;45.93;89.5454;62.0;31.0;1.08;55.0;31.0;0.0;99.8666
2024;2515930;Sertãozinho - PB;PB;44.97;98.4053;46.66;14.0;39.14;1.0;28.4;0.0;99.9029
2024;2515971;Sobrado - PB;PB;56.11;98.8322;76.81;26.0;3.85;27.0;34.97;50.0;99.9271
2024;2516003;Solânea - PB;PB;58.13;93.5727;50.4;50.0;11.8;54.0;10.81;100.0;78.7729
2024;2516102;Soledade - PB;PB;53.85;81.9369;41.16;52.0;33.67;58.0;13.91;100.0;39.9058
2024;2516151;Sossêgo - PB;PB;53.57;83.7916;48.83;5.0;43.34;49.0;43.34;50.0;78.5782
2024;2516201;Sousa - PB;PB;59.54;92.8317;46.19;59.0;29.67;76.0;12.88;100.0;56.7554
2024;2516300;Sumé - PB;PB;38.08;80.0353;52.86;28.0;15.58;14.0;11.26;50.0;27.3875
2024;2516409;Tacima - PB;PB;40.43;75.4783;23.07;17.0;10.34;67.0;18.91;50.0;60.5636
2024;2516508;Taperoá - PB;PB;34.43;67.4844;40.39;48.0;19.77;58.0;17.39;0.0;44.5999
2024;2516607;Tavares - PB;PB;38.76;68.3809;43.67;3.0;20.57;35.0;6.91;50.0;58.0039
2024;2516706;Teixeira - PB;PB;52.9;89.2301;47.1;46.0;0.27;16.0;9.95;100.0;82.8805
2024;2516755;Tenório - PB;PB;48.65;80.3422;52.18;16.0;42.28;17.0;65.17;0.0;92.6953
2024;2516805;Triunfo - PB;PB;47.08;83.052;33.88;14.0;32.46;72.0;14.62;50.0;69.6539
2024;2516904;Uiraúna - PB;PB;48.66;91.5321;43.88;52.0;39.34;64.0;16.25;0.0;97.2247
2024;2517001;Umbuzeiro - PB;PB;40.88;58.7754;52.18;14.0;0.86;66.0;16.13;50.0;64.9645
2024;2517100;Várzea - PB;PB;45.81;89.5005;46.94;47.0;49.2;18.0;54.27;0.0;52.8308
2024;2517209;Vieirópolis - PB;PB;31.09;73.9791;34.28;15.0;6.33;2.0;20.1;0.0;78.2747
2024;2517407;Zabelê - PB;PB;54.97;88.6068;51.28;24.0;29.0;49.0;43.29;50.0;85.9687
2024;2600054;Abreu e Lima - PE;PE;66.83;99.5548;68.38;65.0;14.26;73.0;14.43;100.0;93.2314
2024;2600104;Afogados da Ingazeira - PE;PE;61.46;92.1138;64.47;49.0;21.39;79.0;10.61;100.0;66.5488
2024;2600203;Afrânio - PE;PE;27.16;50.0413;37.08;62.0;12.07;20.0;18.09;0.0;33.4633
2024;2600302;Agrestina - PE;PE;50.54;95.3877;50.71;43.0;4.77;40.0;10.16;50.0;98.8021
2024;2600401;Água Preta - PE;PE;54.77;77.3455;38.42;60.0;2.42;68.0;20.2;100.0;73.1416
2024;2600500;Águas Belas - PE;PE;31.53;61.355;40.88;56.0;15.68;80.0;10.29;0.0;24.1264
2024;2600609;Alagoinha - PE;PE;58.61;90.1063;42.25;43.0;9.61;67.0;17.42;100.0;88.3335
2024;2600708;Aliança - PE;PE;59.3;99.0294;44.18;38.0;20.44;23.0;13.38;100.0;99.7445
2024;2600807;Altinho - PE;PE;41.84;84.8797;36.02;57.0;20.4;51.0;9.44;0.0;92.8675
2024;2600906;Amaraji - PE;PE;40.52;87.6103;43.9;58.0;20.83;19.0;10.83;0.0;85.3585
2024;2601003;Angelim - PE;PE;62.07;93.2214;46.52;66.0;12.85;55.0;18.9;100.0;95.5544
2024;2601052;Araçoiaba - PE;PE;42.79;99.5175;52.22;34.0;1.0;46.0;10.03;0.0;99.7996
2024;2601102;Araripina - PE;PE;54.2;73.7769;44.42;57.0;39.85;60.0;11.1;100.0;40.132
2024;2601201;Arcoverde - PE;PE;57.42;96.5415;56.22;52.0;15.78;47.0;9.76;100.0;61.9314
2024;2601300;Barra de Guabiraba - PE;PE;47.39;97.0702;39.12;45.0;26.45;65.0;19.82;0.0;99.4345
2024;2601409;Barreiros - PE;PE;63.26;95.3662;50.53;57.0;17.73;64.0;14.27;100.0;97.0133
2024;2601508;Belém de Maria - PE;PE;50.12;95.4342;39.22;50.0;0.23;26.0;27.7;50.0;99.8413
2024;2601607;Belém do São Francisco - PE;PE;49.12;73.2467;42.9;47.0;36.61;28.0;18.7;100.0;22.2143
2024;2601706;Belo Jardim - PE;PE;66.15;94.8922;52.62;48.0;47.0;79.0;11.36;100.0;85.0211
2024;2601805;Betânia - PE;PE;27.85;65.5367;35.73;39.0;5.03;35.0;16.69;0.0;35.0908
2024;2601904;Bezerros - PE;PE;69.55;97.1592;54.25;57.0;55.58;65.0;21.6;100.0;90.0133
2024;2602001;Bodocó - PE;PE;45.61;59.1;35.44;66.0;2.45;79.0;8.3;100.0;29.58
2024;2602100;Bom Conselho - PE;PE;36.74;74.8202;42.98;45.0;12.15;75.0;14.07;0.0;55.1248
2024;2602209;Bom Jardim - PE;PE;54.45;85.0356;36.68;49.0;0.55;30.0;12.73;100.0;99.2262
2024;2602308;Bonito - PE;PE;45.81;89.4548;44.21;64.0;29.01;51.0;16.6;0.0;88.3979
2024;2602407;Brejão - PE;PE;32.8;71.7094;33.28;6.0;2.74;57.0;10.64;0.0;83.6157
2024;2602506;Brejinho - PE;PE;35.89;76.1893;37.36;43.0;0.0;44.0;18.73;0.0;79.7378
2024;2602605;Brejo da Madre de Deus - PE;PE;37.51;85.7116;33.27;62.0;8.98;61.0;12.72;0.0;62.401
2024;2602704;Buenos Aires - PE;PE;37.7;86.6377;40.41;40.0;6.83;11.0;11.32;0.0;96.8197
2024;2602803;Buíque - PE;PE;38.73;64.0045;35.73;55.0;2.56;62.0;12.86;50.0;42.8248
2024;2602902;Cabo de Santo Agostinho - PE;PE;69.58;97.7579;68.98;65.0;25.96;85.0;31.11;100.0;80.069
2024;2603009;Cabrobó - PE;PE;50.38;76.8616;56.11;49.0;35.53;18.0;12.6;100.0;24.1116
2024;2603108;Cachoeirinha - PE;PE;51.83;92.7205;56.84;59.0;13.63;64.0;9.7;50.0;74.0687
2024;2603207;Caetés - PE;PE;44.92;67.4786;12.31;47.0;4.8;67.0;4.93;100.0;58.9084
2024;2603306;Calçado - PE;PE;44.76;86.5947;33.01;10.0;3.8;64.0;8.74;50.0;92.226
2024;2603405;Calumbi - PE;PE;44.11;58.0983;53.52;61.0;0.28;78.0;27.95;50.0;45.7746
2024;2603454;Camaragibe - PE;PE;70.51;100.0;73.29;67.0;27.21;52.0;26.32;100.0;99.9608
2024;2603504;Camocim de São Félix - PE;PE;47.75;99.5124;53.11;55.0;17.74;59.0;11.12;0.0;99.8492
2024;2603603;Camutanga - PE;PE;58.98;97.6773;57.2;24.0;46.22;41.0;31.36;50.0;97.4342
2024;2603702;Canhotinho - PE;PE;48.76;81.3022;40.61;59.0;16.94;65.0;13.95;50.0;74.0875
2024;2603801;Capoeiras - PE;PE;48.91;60.9447;51.21;53.0;1.72;39.0;10.59;100.0;61.5892
2024;2603900;Carnaíba - PE;PE;29.97;65.7188;31.92;39.0;6.97;66.0;7.69;0.0;46.1046
2024;2603926;Carnaubeira da Penha - PE;PE;22.59;27.7401;23.95;62.0;12.83;66.0;19.71;0.0;11.7309
